Date,Text,_cached_page_id,_template,_type,url
['2016-04-08 00:00:00'],"['Blending practical and professional style is this business coat designed by Helly Hansen that is made to brave the elements without compromising on style. The jacket is specially made to fit over a suit and be fitted while providing coverage from wind, rain and snow. Often times having a heavy duty rain jacket that is professional enough to wear to meetings and workplaces. The jacket is longer hitting mid thigh with a collared neck for added class. The collar conceals a hood while the outer layer is made from water repellant HellyTech material to keep the wearer dry as well as comfortable and warm when running from meeting to meeting. Other features include deep side pockets, hand pockets and metal zippers that retain their shape and durability.']",a80c06457f27aa874952ca9f6d9692e2374e234d,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/helly-hansen
['2016-01-09 00:00:00'],"[""Calorie-burning vests, meditation nightclubs and alcohol that's been infused with the vibrations of music are just a few of the most unconventional ideas that make up the top 2015 invention trends. Like many inventions, some of the most creative ones from this year simply set out to solve existing problems. Developed for use around the house, some of the most ingenious new products and concepts include alarm clocks that rouse people with scents rather than sounds, mint-scented trash bags to keep pests away, as well as closets that double as washing machines. A storage closet that also cleans clothing is just one of the many hybrid ideas that crossover existing products. Other noteworthy examples includes Sengled's PULSE lightbulb-speakers or the handy Wrist Drink water bottle bracelet. For a more in-depth forecast of the coming months, consult the 2016 Trend Report , which reveals high-level patterns like Levitation Travel, Extreme Retail and Reactive Fashion.""]",0e4dd166eddac0ace28515fc9d35a292e6f832c9,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/2015-invention-trends
['2016-03-23 00:00:00'],"[""For brides-to-be looking for non-traditional jewelry, the Green Wedding Shoes x Mejuri bridal collaboration is the perfect option. With casual pieces and nature-inspired looks, the new collection corresponds to the growing shift towards more streamlined bridal attire. The Green Wedding Shoes x Mejuri collection consists of rings, necklaces and earnings designed for a modern bridal look. Specifically the collection features a number of delicate gold pieces inspired by natural elements. The pieces were created by Green Wedding Shoes' Jen Campbell, who wanted to gives couples more unique options when it comes to wedding jewelry. As a result, the collection boasts off-beat styles such as an olive leaf design that perfectly complements any bohemian-style wedding. Designed to carry over seamlessly into everyday life, the boho jewelry collection is perfect for laid-back brides-to-be.""]",a19f129d74c30d4a97e24d8ea3354c6984902dfc,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/green-wedding-shoes-x-mejuri
['2016-02-12 00:00:00'],"[""Traditional wedding rings are a tried and true means of showing one's commitment, but as Millennial consumers begin to marry and seek means of self-expression custom wedding rings are becoming more popular. These DNA wedding bands from Los Angeles-based jeweler Takayas offer young couples the ultimate way to show their love for one another by highlighting DNA helixes. Being that DNA is the building blocks for life, these custom wedding rings help to show an enhanced level of commitment by alluding to the inherent connection the lovers have towards one another. Capable of being purchased in various karats of gold, silver or platinum, the DNA custom wedding rings come with or without diamonds to suit all aesthetic preferences.""]",d9b7e29d6f7910a97a570fe83d4cafbe75db77b8,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/custom-wedding-rings
['2016-11-01 00:00:00'],"[""These Californian lifestyle innovations range from bohemian clothing collections to hillside villas that blend style with luxury. Synonymous with a laid-back and health-conscious lifestyle, the region is known for its groundbreaking restaurants, celebrity-endorsed fitness programs and experiential retail boutiques. Standouts in the retail realm include Australian fashion brand Bassike's Venice Beach boutique which embodies the oceanside lifestyle with minimalist decor accents and wardrobe staples that are both functional and effortlessly chic. Similarly, Venice Beach pop-up Cabin West offers a curated selection of organic beauty products along with a book store that targets fans of sustainable skincare. When looking at travel accomodations, a focus on health and wellness is prevalent with examples like 'R4.0,' a lavish fitness bootcamp offered at The Ranch Malibu -- a resort specializing in experiences centered around healthy eating, fitness and mindfulness. Other Californian lifestyle innovations that live up to the region's obsession with fame and wealth range from helicopter rideshare services to couture slot machines like the one displayed at Saint Laurent's Beverly Hills flagship.""]",9aa9dff1a3f861d5e8c465a43b91451ec7991724,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/californian-lifestyle
['2018-04-14 00:00:00'],"['These April 2018 fashion ideas include everything from exclusive collaborations and unique crossovers to projects that involve entirely digital models—\'Shudu\' recently made her debut on Instagram as a hyperrealistic computerized model that has captured the attention of many. Over time there have been many fashion collections that reference memes and Internet culture, and some of the newest ones pay homage to cryptocurrency and the dark web. As well as taking inspiration from Bitcoin, Baggy by Baggy\'s apparel can only be purchased with the cryptocurrency. The Charli Cohen Fall/Winter 2018 collection takes numerous cues from the ""mysterious underbelly of the Internet,"" and includes pieces printed with ""404 NOT FOUND."" Across the fashion industry, streetwear and workwear are crossing over, as evidenced by designs like the Public Rec Pro Pack and the Richardson Spring/Summer 2018 line.']",32d2286afe6093552f760e52d58ae24cb37764c5,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/april-2018-fashion
['2016-07-13 00:00:00'],"[""The ZipLocker is a tool that was invented by Dave Keehner to make sealing bags easier. As Dave Keehner knows, closing the disposable food storage devices can be a hassle for some, resulting in the bags not being shut properly and leading to food damage or spills. This can be especially difficult for seniors or those with chronic hand or finger joint pain. With the ZipLocker, sealing bags is made effortless as the tool does all the work, requiring its user to exert minimum strain on their hands and ensuring that no spots are missed on the closure. Dave Keehner invented the device to be simplistic in both its design and function, transforming a task that can be difficult to some into one that's uncomplicated. In order to use to ZipLocker, users simply pinch the bag near one end, place the tong-like kitchen tool in the 'ZipZone' and then gently squeeze while dragging it along.""]",2680bf1ef240fc469a5117fa4daf31564bc85549,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/sealing-bags
['2017-01-04 00:00:00'],"[""Located in Toronto's lively Queen West neighborhood, Square Fish is cool new take-out joint serving sushi with an artistic twist. Instead of selling round rolls of seaweed-wrapped fish, the tiny restaurant doles out colorful, square-shaped morsels. Unlike traditional sushi shops, Square Fish sells an eclectic menu of sushi cut into colorful square shapes. The squares come in traditional varieties such as tuna and salmon, as well as more unusual flavors such as beet and grilled cheese. The shop also serves up Donut Sushi, which is labeled as 'Doshi' on the menu. These donut-shaped creations consist of rice layered with seaweed, spicy mayo, veggies and other toppings. A less-messy alternative to the Doshi are the sushi burritos, which make for a satisfying on-the-go snack.""]",e31e2b311cbf9b9ec7d966286ff160111721e3a5,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/square-fish
['2017-05-26 00:00:00'],"[""At this year's Sweets and Snacks Expo, Jelly Belly teased a new set of jelly bean flavors inspired by Krispy Kreme donuts. The Krispy Kreme Jelly Belly confections make it possible for fans of the donut brand to enjoy favorite flavors like Glazed Blueberry Cake, Chocolate Iced with Sprinkles and the Original Glazed in an entirely new way. These gourmet confections from Jelly Belly are packaged in a long, rectangular box that flips open and reminds of the way that groups of donuts are typically packaged by the dozen. Each jelly bean has a coating that makes it easy to match the corresponding Krispy Kreme donut. Across the food and beverage industry, consumers are looking for hybrid products that allow them to explore the comforting flavors of familiar products in new formats.""]",906c61ec186a9de211ca88e8250af4dccae6c5cd,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/jelly-bean-flavors
['2017-04-03 00:00:00'],"[""Putting an artisanal spin on the brand's famous donuts these new Krispy Kreme dessert donuts are created using Ghirardelli chocolate in order to transform them from ordinary to extraordinary. The two new donut varieties from Krispy Kreme includes the Sea Salt Caramel Donut along with the Mint Chocolate Donut. The first consists of a salted caramel filling and a drizzled chocolate topping with caramel icing, while the second is topped with amber sugar and salt sprinkling. Both of the dessert donuts are topped with chocolate made with Ghirardelli ingredients in order to infuse an upscale taste experience into the low brow food. The Krispy Kreme donuts are set to be available for a limited-time at participating locations in the US and Canada.""]",d1d0b5a45eb0ca36e179ee59288cc676b2c8a288,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/dessert-donut
['2017-07-13 00:00:00'],"[""Popular foods brands are utilizing fandom to their advantage more than ever, which the new KFC Limited online shop identifies. The online shop is focused on providing consumers with access to exclusive, limited-edition gear that is all themed around the QSR brand and the various food products it offers. This includes socks, shirts, jewelry and much more that is all created with the fried chicken brand in mind to let consumers share their love for it either authentically or ironically. The KFC Limited online shop is also retailing a Zinger sandwich-Shaped Meteorite that has been crafted from a real meteorite that's 400 years old at a cost of $20,000. The online shop comes as the brand's first move into the retail goods space which is promised to be ongoing with future collaborations with lifestyle and apparel brands in the works.""]",a2020fe15a6099bf3dff5706c7f773910a8466ca,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/kfc-limited
['2017-02-01 00:00:00'],"[""These unique bar soaps are a step up from conventional cleansers that are designed to serve just one purpose. As well as helping to remove dirt and other impurities from the skin, of these soap bars take can be described as multipurpose products that also provide aromatherapy benefits and protection from environmental threats. There are even coal-shaped charcoal soaps that are meant to double as stocking stuffers for those on Santa's naughty list. Unconventional soap bars also feature unique additions such as coffee, fruit enzymes or camel's milk as main ingredients. There are also plenty of novelty bar soap designs to be admired, including ones that take the form of leaves, chocolate bars, gems or even noses. In the case of the 'Ring Soap' by Sebastian Bergne, shape is more than just for aesthetic purposes—it increases hygiene and prevents the personal care product from disappearing quickly.""]",1e18aafc73fedcf350fbb9da085486b9d933f536,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/bar-soaps
['2015-04-10 00:00:00'],"['Drinking plenty of water is important for the body, especially while active, but most hands-free hydration products come in the form of a cumbersome harness or backpack. An alternative to these options is Wrist Drink, a wearable water bottle that provides a lightweight way to stay hydrated on the go, without being bogged down by carrying large quantities of liquid. Ideal for use at the gym, or even more intense activities like running, climbing or hiking, this band makes it easy to grab a drink on the go, while leaving both hands free. While something like the Areaware Flask Bracelets combine drinking and fashion in the form of jewelry, Wrist Drink differs by delivering more flexibility and security for a number of fitness applications.']",2781aabc4487b831e0276fbb460ff3db18814d32,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/hands-free-hydration
['2015-10-15 00:00:00'],"[""This new hoverboard -- an update on the revolutionary Hendo vehicle introduced last year -- was designed in consultation with skating legend Tony Hawk. The new hoverboard, called the Hendo 2.0, looks and handles like a genuine skateboard, as opposed to its predecessor, the original Hendo. While both are genuine hoverboards, using magnet technology to levitate off the ground, the Hendo was a larger, thicker, more unwieldy model. The genius minds at Hendo asked Tony Hawk to consult and collaborate on the new hoverboard, and the result was predictably skate culture-oriented. Hawk's suggestions were to make the Hendo 2.0 lighter, smaller, quieter and easier to ride. The new hoverboard, unsurprisingly, seems to be modeled after the deck of a skateboard. Just in time for October 21st, 2015, the day Marty McFly arrived in the future, the world now has a genuine Back to the Future-style hoverboard.""]",564d92b6e0208b6ca17bad6cd57e61fcc739dab9,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/new-hoverboard
['2014-05-07 00:00:00'],"[""If you're looking for a remarkable alternative to a traditional gold ring, these beautiful handcrafted twig ring sets are a whimsical alternative to a conventional wedding band. Etsy designer 'EveryBearJewel' is known for her elegantly original wedding ring designs and this woodland gold ring is no exception. Rather than a singular band, this engagement ring comes with two stackable gold bands. Each band is expertly designed to look like a dainty tree branch woven into a circle. One of the gold twig rings features a 14-karate round topaz jewel that glistens in prismatic hues when the light hits it. Wearers can choose to wear both twig rings stacked together on the same finger or separate them and wear each individually.""]",4ccf8882e3622d96d1d793a94d8425606b42046f,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/gold-ring
['2017-04-03 00:00:00'],"['Most DJs at nightclubs bristle at the prospect of granting requests, but The Piano Works makes music requests an essential part of the experience. The nightclub cum bar hybrid features non-stop live music that\'s completely selected by those in the audience, creating a more participatory dance floor. Billing itself as ""London\'s only non-stop live music venue,"" The Piano Works achieves that constant torrent of live requests thanks to two pianists who shift out over the course of the night. Those pianists are themselves accompanied by various musicians, including horns, drums, guitars, and vocals. The total experience approaches the intimacy of playing songs around a piano with one\'s close friends, but in a 400 person capacity space, such an experience is undoubtedly a surreal and eminently enjoyable one.']",3789c34cdf85cb3ec4c8871f9e57efc1789a8bd7,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/the-piano-works
['2016-11-01 00:00:00'],"[""Tim Bradley is a talented photographer who earned both his BFA and MFA from the 'Art Center College of Design' in Pasadena. Since then, he's done editorial projects for a number of impressive clients, including Esquire, The Advocate, Oprah, Fortune and many more. For a recent project, which was dubbed 'California Dwelling,' Tim Bradley lenses a number of automobiles while they're parked in front of their driver's homes. The resulting images have a vintage aesthetic that's created in part by the retro car models, as well as the subdued lighting that Tim Bradley highlights them with. With this, California Dwelling is made to be unique to the sunny western state, as each captures a glimpse into a small part of its reality.""]",9224cd4c32d1c8f0b762ca882760478b4aa9ebba,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/tim-bradley
['2016-08-12 00:00:00'],"[""John Lobb is a UK-based brand synonymous with luxury footwear offerings that are designed with impeccable quality and comfort in mind. The legendary shoemaker is now offering a bespoke footwear service that lets consumers bring the style of their dreams to life. Featuring a myriad of high quality leather, suede and canvas upper options, durable soles, laces as well as trim styles, John Lobb's bespoke footwear service follows in the footsteps of luxury fashion houses like Prada -- who offered customizable versions of its iconic stilettos recently. Though pricey, this bespoke footwear service suggests that stylish and comfortable footwear is an investment worth making, especially when highly personalized to fit the varying lifestyle needs of consumers with different fashion preferences.""]",7cbee9a81e16542252a2ed2a9fdfd2cab2333cf3,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/john-lobb
['2018-01-28 00:00:00'],"[""As the top media trends in 2017 reveal, TV, streaming services, magazines, social media and other kinds of media are converging to create new and immersive experiences for consumers—particularly those who want to take more of an active role in the way that they consume media content. Following the incredible success of podcast series like Serial, many big-name companies have been inspired to create their own branded podcasts. A diverse range of content is now available to consumers, including everything from Marvel's 'Wolverine: The Long Night' to 'Outside the Box' from Walmart, which features conversations centered around innovation. Some of the most interesting experiments in media from the past year included FKA Twigs launching the 'AVANTgarden' magazine on Instagram and the celebrity-studded theatrical mystery podcast 'Deadly Manners' styled like a 1940s radio drama. One to look forward to in the coming year is HBO's 'Mosaic,' an interactive, app-connected TV series.""]",9cbe9fb27cb4843af57cd23ebead7678c060c1c2,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/media-trends-in-2017
['2016-01-16 00:00:00'],"['The Canny Flavored Milks offer consumers a sense of humor with the brand\'s comical and personality based packaging designs that give each fruity dairy flavor its own character. The cartons of milk are filled with wholesome fortified beverages made from 100% natural ingredients. Going one step further than conventional white milk, Canny offers a slew of flavored beverages including strawberry, banana, vanilla and chocolate. Each drink is made with added plants, protein and natural ingredients to create flavor and color. The beverages are packaged in sleek white cartons complete with sassy inscriptions that display the personality each flavored milk might have if it was a person. For example, the strawberry milk introduces itself as, ""I like walks on the beach and nights in. With you."" This comical approach to branding makes foods much more fun and lighthearted.']",90e9d9bf82121f2452c69d4b4bc01dd46a70fde7,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/flavored-milks
['2017-09-05 00:00:00'],"['These hybrid snack innovations range from sushi ice cream burritos to cookie popcorn bites that fuse sweet and savory flavor notes seamlessly. When it comes to snackable menu items, standouts include Mr. Holmes Bakehouse\'s sushi-stuffed croissants, and a croissant donut hybrid from Goldeluck\'s Bakeshop which is topped with edible gold leaf. These particular examples of hybrid snacks appeal to extreme foodies with an affinity for experimental flavor combinations. Additionally, the menu items are social media-friendly, featuring Instgrammable elements that are sure to garner attention from friends. When it comes to pre-packaged snack options, standouts include Wal-Mart\'s exclusive \'Crotilla\' offering which is inspired by New York City-based pastry chef Dominique Ansel\'s famed cronut creation. The croissant and tortilla hybrid is baked fresh in Walmart stores and is described as ""a flaky flatbread fusion"" that also features butter.']",1fffe8959c6717004dd4852d29872f428cd2c677,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/hybrid-snack
['2016-11-16 00:00:00'],"['Following in the footsteps of chains such as Starbucks and Krispy Kreme, Cinnabon has released a new line of products called \'Crafted by Cinnabon\' that are meant to be sold in convenience stores, supermarkets and other food service outlets. The idea is to help the chain diversify sales by making it easier for consumers to enjoy Cinnabon products anytime. The new Crafted by Cinnabon collection consists of several baked goods made with ""the same fresh-baked quality and signature ingredients that guests have come to love and expect from Cinnabon bakeries."" This means that all the products are made with the brand\'s Cinnabon Makara cinnamon and its rich cream cheese frosting. Some of the standout products in the new collection include the soft and chewy Caramel Pecanbon Cookies and the buttery Marble Pound Cake. The new line of Cinnabon treats helps the brand extend the bakery experience beyond its stores and directly into the homes of consumers.']",0af292f84eea33f5f791d46a82ae6261f27a25bc,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/crafted-by-cinnabon
['2017-04-03 00:00:00'],"[""Mace is New York City bar that specializes in serving creative craft cocktails. Mace, its namesake drink, is an aromatic cocktail that's prepared with dill seed-infused Snow Leopard Vodka, Aperol, freshly pressed beet juice, orange acid and coconut syrup. To top off the unique beverage, bartenders lightly spritz the Mace cocktail with owner Nico de Soto’s own Mace Mist to add light notes of nutmeg and pepper. Although the influence of foodie culture created an intense focus on flavors and ingredients these past few years, the beverage industry in particular is now looking to scent as a means of creating highly immersive experiences. Smell is often recognized as one of the most powerful senses to tap into, as it is processed by the same parts of the brain that handle the formation of emotions and memory.""]",307a4f125e72fe23d54afa01a7ad56f0d9020aab,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/craft-cocktail-drinks
['2017-10-11 00:00:00'],"['Using a fat like oil or butter when cooking is essential but can add a lot of calories and fat, so the PAM Spray Pump Olive Oil Cooking Spray is positioned as an alternative that is more restrictive. The spray is free from preservatives, artificial colors and flavors, and contains just 10 calories per serving to make it ideal for those looking to cut calories. Speaking on the new PAM Spray Pump Olive Oil Cooking Spray, PAM Brand Direction, Brett Castle, said, ""Consumers are looking for simple ways to cut out unwanted calories and fat when cooking. New PAM Spray Pumps are a convenient alternative to cooking with oil and butter, delivering the superior non-stick performance long associated with PAM.""']",447d1dd2271d4db74fef9ecb01fafdd2444d3a2e,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/pam-spray-pump
['2016-05-12 00:00:00'],"['Sold on the Etsy page The Charming Frog, these intricately designed and hand-carved soaps take after animals, mystical sea creatures and even classic paintings. At first glance, these soaps appear to be miniature plastic animals and models of other familiar objects but are actually bath accessories. Designs include a peacock, a puppy, elephants and even a tableaux of a bear ready to eat some fish. The intricacy and detailing of these products makes the hand-carved soaps almost too beautiful to use for their intended purpose. While they may be too striking for everyday use, these soaps are perfect for those looking to impress a house guest and are a memorable gift item.']",7cc48cb4b1d1598d8987a45907417608a954e830,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/hand-carved-soap
['2016-10-17 00:00:00'],"['With a growing number of consumers concerned about what they are putting into their bodies, there has been an increasing demand for water filtration devices. More specifically, there is an interest in personal water filters that consumers can use both at home and on the go. One of the biggest markets for water filtration devices is outdoor activities such as camping, hiking and backpacking. As a result, a number of companies have developed simple, lightweight water filters that can be used to ensure consumers always have access to clean drinking water. Some of these products include straw-like water filters that allow consumers to drink directly from nearly any water source, solar filtration systems that harness the power of the sun and modular filtration kits that can be adjusted for different activities. However, it is not just outdoor adventurers who are interested in filtering their drinking water. Indeed, there is also a growing demand for products that purify the water consumers are drinking at home. To accommodate those looking for at-home water filtration systems, smart appliances such as the Super-S, the Cove and the Magic Slim Sculpture have been developed to complement modern kitchens.']",74f5e3b0979cf86ab121dd4114a231e0d15f21b8,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/water-filtration-devices
['2016-01-31 00:00:00'],"[""These 2015 eco transportation trends range from hybrid bicycles to sporty electric vehicles that are designed with both style and sustainability in mind. Next to a myriad of electric automobile concepts and high-tech bikes, other favorites include alternative fuels like one that is made from algae. When looking at innovations in the commuting world, subway reading initiatives and luxe bus interiors are making morning trips to work more bearable. Furthermore, solar powered plane concepts hope to make air travel more sustainable in the near future. Even mobile businesses like food trucks are going the sustainable route with examples like bike-powered pastry shops and solar-powered snack kiosks on wheels. Whether cycling to work or getting around town with a large family in tow, these 2015 eco transportation trends illustrate consumers' growing desire for environmentally conscious vehicles. For more eco transportation examples that are emerging in the auto industry, check out Trend Hunter's 2016 Trend Report .""]",97230bcc128896765c62eaffb2dd1e4a4c7faf2d,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/2015-eco-transportation
['2015-12-24 00:00:00'],"[""From wearable fashion accessories to home decor and DIY crafts, these gifts for animal lovers are suited to people of all ages, from children to adults who are truly kids at heart. Some of the most imaginative objects take inspiration from the forms of animals, turning ordinary pocket knives, lamps, backpacks and bookcases into whimsical wildlife-shaped creations. Beyond just amusing the animal lover in your life with a novelty gift, there are a number of companies that tie products to campaigns for animals and the environment. For instance, Williamson Tea supports elephant rehabilitation in Africa, while the purchase of a Chateau La Paws wine bottle aids shelter dogs. Those concerned with animal welfare will also appreciate Wet n Wild's line of cruelty-free makeup brushes, as well as Packs Project bags that are made from vegan leather.""]",1679612f29448633f98ea4f0a416b1ecd5243269,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/gifts-for-animal-lovers
['2018-01-28 00:00:00'],"[""Many of these 2017 political trends were created in response to the 2016 election, which caused certain conflicts to be amplified throughout the US and beyond. Although the election was an emotional time for many, it also allowed people to realize the importance of coming together and speaking out to support their beliefs. One example that's included is the Budweiser ad that was created for the Superbowl. The content of the short video shows the value that immigrants bring to a country in reference to the beer brand, which was founded by Adolphus Busch, who traveled to the US to pursue his dreams. Another politically focused Superbowl ad came from Coca-Cola, which reran a former spot that celebrates diversity in the country to show that its identity is formed by all of those who call it home.""]",df5360dae6340abfad6dd519fbf133f728234e65,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/2017-political-trends
['2017-04-03 00:00:00'],"['For those tired of the typical nightclub experience, CIRCO Nightclub might be the perfect solution. Incorporating the circus-inspired entertainment that plays across the entire CIRCO brand of concepts, including dinner shows, a live lounge, and private parties, the late night experience will certainly stand out in comparison to the average night out. CIRCO Nightclub is part of the new CIRCO Never Ever Land venue, which comprises the concepts mentioned above. The venue is in Liverpool, outside of London, and its proprietor hopes to turn it into an iconic institution. In terms of entertainment, CIRCO Nightclub should manage to impress, offering a ""modern-day wonderland that\'s filled with surprise, alongside a hint of strangeness,"" according to the Seel Street venue\'s owner, Jason McNeill.']",3f711f081ca4a64f344be16598cb0f51cfd66442,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/circo-nightclub
['2017-07-12 00:00:00'],"[""These male hair care innovations range from volumizing grooming kits to sustainable solid shampoos that gently cleanse tresses, while leaving hair shinier and stronger after use. When it comes to niche hair care products, style-enhancing texture serums, hair-thickening oils, and even specialized hair supplements are all examples designed to help men achieve fuller and youthful locks. While R+Co's texture-adding shampoo is a naturally sourced product with hydrating cactus botanicals, Ouai's specially formulated hair vitamins help make thin strands of hair appear fuller. When it comes to physical retail spaces, and grooming salons, notable examples include Brooklyn, New York's Blind Barber which is located inside a quirky, and vintage-inspired space. Another favorite, Dublin's Lynx 'Find Your Magic Shop,' is a brand activation that offered premium treatments at an affordable rate while letting visitors experience a fusion of technology and grooming.""]",616ed54f6405a5762d677d0dc60917b34de2879b,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/male-hair-care
['2016-08-04 00:00:00'],"[""Jack Daniel's is now launching a new program called the 'Personal Collection' that gives consumers the chance to have a custom whiskey barrel crafted specifically for them. Consumers are able to work with a Master Distiller from Jack Daniel's in order to tailor the creation of a signature drink with Jack Daniel’s Single Barrel Select. The experience involves whittling down the options available by tasting a set of flavorful samples or visiting the distillery in Lynchburg and selecting a limited-edition barrel. The barrels that are set aside to be used for the Personal Collection are set to be stationed at the top of Jack Daniel's warehouse, which means that they will have the the most protected from extreme temperatures, resulting in a more colorful and flavorful end product.""]",fc336b952bf3f0d3388aba61fd94ac2a54b2f542,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/custom-whiskey
['2015-09-07 00:00:00'],"['These inspiring library designs are sure to have you swapping your e-reader for a hard-cover novel. While libraries have gradually shifted their focus from books to digital devices, they have retained their purpose as a place where patrons come to learn. These contemporary library designs continue to inspire bookworms everywhere to pick up a new novel or two. While libraries are often thought of as fixed structures, there are several modern libraries that are designed for maximum mobility. These roving libraries help to bring literature to those who may be unable to access traditional public libraries. These mobile libraries come in the form of miniature trucks, pedal-powered carts and even antique bicycles. While some libraries are designed for accessibility, others are focused on catering to a specific portion of the population. These libraries target a range of consumers who might not visit a traditional public library. These inspiring library designs include beach library installations, exclusive travel libraries and experimental fashion libraries.']",e65f4efbfbb0683d1f63777a8bd7ba247a3e9f75,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/inspiring-library
['2018-02-21 00:00:00'],"['Indie games may sometimes be ignored for their bigger-budget brothers, but this sort of competition usually leads to larger strides in innovative gameplay and design. While big-budget franchises often fall on predictable tropes, indie games play around more with gameplay mechanics and storytelling mechanisms; action, adventure and horror are manipulated to create a completely new experience. An amazing title known as STAY presents a dark and mysterious story in which the protagonist and player both know very little. Gameplay is handled through the form of a chatroom and real-time mechanics play a role in how the story develops. Exploring themes of loneliness, anger and fear, STAY is sure to have players questioning their actions and becoming engrossed with the protagonist. It Lurks Below may seem like a simple dungeon-crawling ROB, but the game is so much more thanks to its development by the legendary David Brevik. Brevik is the name responsible for the Diablo franchise and his newest offering combines building elements with classic RPG gameplay. Completed by just one person, It Lurks Below is an amazing adventure with unique genre-blending qualities.']",50dda21b0ec6862ff637ae18d57b4ca6efe52e53,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/innovative-indie-games
['2017-01-28 00:00:00'],"[""If there's one thing that the 2016 life stage trends show beyond a doubt, it's that the children are the future. Toys, food, clothes, and other prodcuts geared towards children are by far the most represented (as compared to products designed specifically for any other demographic.) As presentations at our innovation conference show, though, every demographic has its own products and interests. Of all the 2016 life stage trends for children, a few areas are most common. Toys, of course, are always popular with kids, and many new and inventive toys popped up in 2016. Fortunately, many toy makers focused on combining education with fun; the Airblocks drone kit lets kids build a drone to their own specifications, and Osmo's 'Pizza Co.' game teaches about financial responsibility. Other demographics were still represented in the 2016 life stage trends. The Neat app is a financial tool designed for Millennials, and White Hot Hair is a hair coloring product that embraces graying.""]",4ca7f8707bd05e336cbeb9ee1f6e8b053f6f9edc,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/slideshow/2016-life-stage-trends
['2016-08-16 00:00:00'],"[""Following the initial popularity of the cronut (a croissant and donut mixture) a few years ago, several combinatory culinary concoctions have emerged, including this muffin bagel mix. Created by Scot Rossillo at The Bagel Store, the Mufgel is offered in a number of limited edition flavors, including the Fruity Pebble Mufgel with funfetti cream cheese, a bacon, egg and cheese pizza Mufgel, the chocolate chip crumb Mufgel and one with cannoli cream cheese. This Brooklyn-based eatery is the same place that invented the rainbow bagel, which received considerable media attention. In addition to various rainbow bagel varieties and the muffin bagel hybrid, The Bagel Store also offers a funnel cake waffle bagel, churro flat bagel and the 'pookie' -- a pie crust and cookie combo.""]",1e00b6fbc861becc68cce2aafa26cb75d3c03df5,5730-4b9a-be6d,Period Skin Care Companies maternity skin care,https://www.trendhunter.com/trends/muffin-bagel
